CN,PREV_PLT_CN,INVYR,LAT,LON,STATECD,UNITCD,COUNTYCD,PLOT,ECOSUBCD
74729331010478,NA,2001,36.68612,-86.207624,21,6,3,10,223Ea
74673246010478,NA,2002,36.940566,-87.070605,21,6,219,25,223Dg
74803496010478,NA,2001,37.230326,-87.201787,21,6,177,7,223Dc
74670682010478,NA,2002,37.035766,-84.728695,21,5,199,14,223Bd
74671585010478,NA,2002,37.047155,-84.934191,21,5,207,17,223Eb
74671668010478,NA,2002,36.931263,-84.961353,21,5,207,9,223Eb
74589982010478,NA,2003,37.28313,-86.172093,21,6,61,10,223Dg
74591549010478,NA,2003,37.511635,-82.85451,21,1,71,19,M221Ca
74591967010478,NA,2003,36.5527,-89.205663,21,7,75,2,234Da
75619316010478,74787598010478,2005,36.939474,-82.973724,21,1,95,34,M221Cc
95292494010478,74742480010478,2006,37.511421,-84.440272,21,4,79,5,221Ej
74716427010478,NA,2002,37.583586,-83.393331,21,3,25,12,221Ha
74754026010478,NA,2000,37.62864,-87.435399,21,6,149,14,223Dc
74755570010478,NA,2000,37.790407,-82.598241,21,1,159,15,M221Ca
74718087010478,NA,2002,37.159496,-86.705145,21,6,31,30,223Dc
74725703010478,NA,2000,37.179357,-86.614596,21,6,227,21,223Dc
74726951010478,NA,2000,36.695538,-84.749686,21,5,231,34,221Hc
74727975010478,NA,2000,36.743385,-83.972234,21,3,235,3,221He
74787141010478,NA,2000,37.309934,-87.71157,21,6,107,11,223Dc
74805136010478,NA,2001,38.583184,-85.033857,21,4,187,17,223Fa
74805357010478,NA,2001,37.509679,-83.594081,21,3,189,4,221He
74806377010478,NA,2001,37.707897,-82.322872,21,1,195,48,M221Ca
74806640010478,NA,2001,37.472797,-82.391156,21,1,195,67,M221Ca
74806717010478,NA,2001,37.527923,-82.016176,21,1,195,66,M221Ca
95306244010478,NA,2006,36.891706,-83.432638,21,1,131,43,221Ha
74721871010478,NA,2002,37.104063,-83.545592,21,3,51,28,221Ha
74728107010478,NA,2000,36.636636,-84.046289,21,3,235,8,M221Cd
74708881010478,NA,2001,36.910721,-87.117278,21,6,219,18,223Dg
95290535010478,74631640010478,2006,37.750476,-83.858647,21,3,65,27,221Hb
74667290010478,NA,2002,38.464546,-84.895437,21,4,187,2,223Fa
74668872010478,NA,2002,37.616988,-82.306095,21,1,195,45,M221Ca
74669596010478,NA,2002,37.308277,-82.436427,21,1,195,31,M221Ca
74784898010478,NA,2000,36.824887,-83.480724,21,1,95,3,M221Cc
74784976010478,NA,2000,36.775078,-83.151672,21,1,95,22,M221Cc
74785042010478,NA,2000,36.758899,-83.409992,21,1,95,18,M221Cc
95291758010478,74591549010478,2006,37.511635,-82.85451,21,1,71,19,M221Ca
95291817010478,74686552010478,2006,37.574598,-82.760526,21,1,71,18,M221Ca
75602201010478,74729331010478,2005,36.68612,-86.207624,21,6,3,10,223Ea
74722846010478,NA,2002,36.746357,-85.443987,21,5,57,4,223Ec
74588963010478,NA,2003,37.31671,-88.081607,21,6,55,19,223Dd
74748934010478,NA,2000,38.007642,-82.769617,21,2,127,10,M221Ca
74750901010478,NA,2000,38.612819,-83.395478,21,2,135,16,221En
74751198010478,NA,2000,38.477362,-83.190305,21,2,135,5,221En
74730565010478,NA,2001,36.89781,-83.593774,21,3,13,30,221Ha
74730659010478,NA,2001,36.808056,-83.724924,21,3,13,22,221Ha
74730944010478,NA,2001,36.646963,-83.798072,21,3,13,21,M221Cc
74733845010478,NA,2001,38.004355,-85.791136,21,5,29,11,223Bd
74674556010478,NA,2002,36.937818,-86.168871,21,6,227,12,223Eh
74675273010478,NA,2002,36.722662,-85.010597,21,5,231,37,223Eb
74652529010478,NA,2003,37.547929,-82.40099,21,1,195,12,M221Ca
74652953010478,NA,2003,37.458249,-82.210283,21,1,195,51,M221Ca
74742173010478,NA,2001,36.511206,-89.255257,21,7,75,6,231Ha
74742480010478,NA,2001,37.511421,-84.440272,21,4,79,5,221Ej
74661661010478,NA,2004,36.655796,-86.248419,21,6,3,52,223Ea
74662536010478,NA,2004,36.974091,-85.826247,21,6,9,43,223Eh
155465824010478,74671668010478,2007,36.931263,-84.961353,21,5,207,9,223Eb
74622616010478,NA,2004,38.61749,-85.341221,21,4,223,17,223Fc
74624236010478,NA,2004,36.738627,-84.91175,21,5,231,50,221Hc
74624392010478,NA,2004,36.655346,-84.947352,21,5,231,49,221Hc
74625352010478,NA,2004,36.601227,-83.942009,21,3,235,46,M221Cc
74744477010478,NA,2001,37.968017,-85.991759,21,5,93,6,223Bd
74692186010478,NA,2002,37.26106,-87.700475,21,6,107,25,223Dc
74612943010478,NA,2004,36.914648,-85.546538,21,5,169,44,223Ea
74613138010478,NA,2004,36.721576,-85.86245,21,6,171,29,223Ea
155444620010478,74598697010478,2007,37.935374,-82.959607,21,2,115,7,221Ha
155445714010478,74641480010478,2007,37.238587,-83.099895,21,1,119,37,221Ha
155446437010478,74792783010478,2007,36.734376,-83.927436,21,3,121,24,221Ha
155446777010478,74642261010478,2007,37.50237,-85.55569,21,5,123,30,223Bc
74643838010478,NA,2004,37.099556,-83.377944,21,1,131,42,221Ha
74643933010478,NA,2004,37.145677,-83.237232,21,1,131,39,221Ha
74644327010478,NA,2004,37.239084,-82.639834,21,1,133,32,M221Ca
74645893010478,NA,2004,37.157066,-88.352752,21,7,139,37,231Hf
74643343010478,NA,2004,37.976913,-82.644192,21,2,127,39,M221Ca
74694218010478,NA,2002,37.224003,-83.051024,21,1,119,9,221Ha
74602892010478,NA,2003,37.112751,-82.971357,21,1,133,26,M221Ca
74604034010478,NA,2003,38.531638,-83.382147,21,2,135,6,221En
74631640010478,NA,2004,37.750476,-83.858647,21,3,65,27,221Hb
74663166010478,NA,2004,36.752822,-83.560919,21,3,13,35,M221Cc
74663254010478,NA,2004,36.764075,-83.716179,21,3,13,36,221Ha
74663426010478,NA,2004,36.677318,-83.750239,21,3,13,37,M221Cc
74663489010478,NA,2004,36.60693,-83.792194,21,3,13,34,M221Cc
74609840010478,NA,2004,36.604641,-84.415745,21,3,147,43,221He
74610187010478,NA,2004,37.838438,-84.35664,21,4,151,46,223Fa
74766986010478,NA,2000,37.05249,-85.411201,21,5,1,3,223Ea
74663981010478,NA,2004,38.359176,-82.685405,21,2,19,15,221Eb
74664136010478,NA,2004,38.266435,-82.782983,21,2,19,18,221Eb
74633575010478,NA,2004,37.697945,-84.489479,21,4,79,20,223Fa
155448387010478,74748934010478,2007,38.007642,-82.769617,21,2,127,10,M221Ca
155449402010478,74602630010478,2007,37.079265,-83.324639,21,1,131,14,221Ha
155449642010478,74644327010478,2007,37.239084,-82.639834,21,1,133,32,M221Ca
155450860010478,74697968010478,2007,38.557262,-83.479071,21,2,135,40,221En
155451255010478,74751198010478,2007,38.477362,-83.190305,21,2,135,5,221En
74612283010478,NA,2004,38.162116,-86.318701,21,5,163,28,223De
74768401010478,NA,2000,36.885885,-85.787702,21,6,9,58,223Ea
74768906010478,NA,2000,36.73209,-83.605639,21,3,13,16,M221Cc
74787598010478,NA,2001,36.939474,-82.973724,21,1,95,34,M221Cc
74787869010478,NA,2001,36.925761,-83.245319,21,1,95,5,221Ha
74615658010478,NA,2004,38.638296,-84.948575,21,4,187,37,223Fd
74617730010478,NA,2004,37.51376,-82.377778,21,1,195,83,M221Ca
95318549010478,74617730010478,2006,37.51376,-82.377778,21,1,195,83,M221Ca
74595350010478,NA,2003,36.896591,-83.125355,21,1,95,10,M221Cc
74595505010478,NA,2003,36.849475,-83.26341,21,1,95,1,M221Cc
74595586010478,NA,2003,36.796999,-83.4229,21,1,95,28,M221Cc
74595611010478,NA,2003,36.789227,-83.204206,21,1,95,11,M221Cc
74695892010478,NA,2002,38.158762,-82.690013,21,2,127,13,221Eb
74695970010478,NA,2002,37.957906,-82.747239,21,2,127,15,M221Ca
74696033010478,NA,2002,38.071895,-82.745497,21,2,127,20,221Eb
74617875010478,NA,2004,37.46246,-82.521317,21,1,195,82,M221Ca
74617965010478,NA,2004,37.465495,-82.367556,21,1,195,69,M221Ca
74618301010478,NA,2004,37.293058,-82.535873,21,1,195,79,M221Ca
74653872010478,NA,2003,37.140224,-84.656139,21,5,199,16,223Eb
74780381010478,NA,2000,37.516309,-82.688292,21,1,71,34,M221Ca
74757184010478,NA,2000,36.836348,-85.616604,21,5,169,17,223Ea
74697968010478,NA,2002,38.557262,-83.479071,21,2,135,40,221En
74698524010478,NA,2002,37.37394,-84.554051,21,4,137,19,223Eb
74606606010478,NA,2003,37.615142,-84.142656,21,4,151,23,221Hb
74606970010478,NA,2003,37.778514,-83.031215,21,2,153,18,221Ha
74677079010478,NA,2003,36.856504,-86.217319,21,6,3,16,223Eh
74677356010478,NA,2003,36.656983,-86.100933,21,6,3,29,223Ea
74677430010478,NA,2003,38.05494,-84.857857,21,4,5,10,223Fb
74677826010478,NA,2003,36.954286,-89.081252,21,7,7,11,234Da
74666269010478,NA,2004,37.207107,-86.684493,21,6,31,45,223Dc
74646883010478,NA,2003,37.958876,-86.139376,21,5,163,4,223Bc
74636901010478,NA,2004,36.807829,-83.265521,21,1,95,41,M221Cc
74636975010478,NA,2004,36.791179,-83.362298,21,1,95,43,M221Cc
74637791010478,NA,2004,37.799228,-87.575613,21,6,101,47,223Db
74686464010478,NA,2002,37.4763,-82.741582,21,1,71,75,M221Ca
74686552010478,NA,2002,37.574598,-82.760526,21,1,71,18,M221Ca
74772206010478,NA,2000,37.231272,-86.686165,21,6,31,8,223Dc
74773199010478,NA,2000,39.002589,-84.355219,21,4,37,5,223Fd
74773361010478,NA,2000,36.901274,-88.903532,21,7,39,9,231He
74790412010478,NA,2001,37.483027,-84.168452,21,3,109,26,221Hb
74714657010478,NA,2002,36.888543,-83.548806,21,3,13,5,221Ha
74714850010478,NA,2002,36.749654,-83.50234,21,3,13,13,M221Cc
74678198010478,NA,2003,38.202631,-83.768965,21,4,11,9,223Fa
74792179010478,NA,2001,37.291191,-82.837241,21,1,119,24,M221Ca
74792783010478,NA,2001,36.734376,-83.927436,21,3,121,24,221Ha
95310866010478,74606970010478,2006,37.778514,-83.031215,21,2,153,18,221Ha
95311779010478,74701882010478,2006,37.436421,-85.098154,21,5,155,24,223Bd
74762028010478,NA,2000,37.526226,-82.430178,21,1,195,37,M221Ca
74762391010478,NA,2000,37.386147,-82.399651,21,1,195,54,M221Ca
74701181010478,NA,2002,37.837874,-83.097562,21,2,153,22,221Ha
74701882010478,NA,2002,37.436421,-85.098154,21,5,155,24,223Bd
74647457010478,NA,2003,37.008493,-85.612893,21,5,169,16,223Ea
74647976010478,NA,2003,36.674129,-85.844031,21,6,171,1,223Ea
155457263010478,74757184010478,2007,36.836348,-85.616604,21,5,169,17,223Ea
155457361010478,74703723010478,2007,36.752427,-85.657646,21,6,171,10,223Ea
95321691010478,74671585010478,2006,37.047155,-84.934191,21,5,207,17,223Eb
95312964010478,74646883010478,2006,37.958876,-86.139376,21,5,163,4,223Bc
95313822010478,74613138010478,2006,36.721576,-85.86245,21,6,171,29,223Ea
95315128010478,74803496010478,2006,37.230326,-87.201787,21,6,177,7,223Dc
74648793010478,NA,2003,37.338424,-87.139658,21,6,177,30,223Dc
74649004010478,NA,2003,37.234442,-87.0628,21,6,177,28,223Dc
155472354010478,74733845010478,2007,38.004355,-85.791136,21,5,29,11,223Bd
74682746010478,NA,2003,39.079321,-84.479049,21,4,37,3,223Fd
74689910010478,NA,2002,36.968337,-82.938885,21,1,95,15,M221Cc
74690305010478,NA,2002,36.854113,-83.112789,21,1,95,33,M221Cc
74690371010478,NA,2002,36.776831,-83.474111,21,1,95,23,M221Cc
74690428010478,NA,2002,36.958493,-83.197737,21,1,95,30,221Ha
74774840010478,NA,2000,37.499209,-85.009759,21,5,45,1,223Bd
74776847010478,NA,2000,36.764776,-85.030598,21,5,53,15,223Eb
74777578010478,NA,2000,36.841036,-85.46554,21,5,57,13,223Ea
155439689010478,74673246010478,2007,36.940566,-87.070605,21,6,219,25,223Dg
155458578010478,74648793010478,2007,37.338424,-87.139658,21,6,177,30,223Dc
74598697010478,NA,2003,37.935374,-82.959607,21,2,115,7,221Ha
74599110010478,NA,2003,37.776326,-82.863016,21,2,115,6,221Ha
74796484010478,NA,2001,37.487996,-84.485830000000007,21,4,137,22,221Ej
74641480010478,NA,2004,37.238587,-83.099895,21,1,119,37,221Ha
74642261010478,NA,2004,37.50237,-85.55569,21,5,123,30,223Bc
74602425010478,NA,2003,37.208968,-83.468685,21,1,131,11,221Ha
74602630010478,NA,2003,37.079265,-83.324639,21,1,131,14,221Ha
74703723010478,NA,2002,36.752427,-85.657646,21,6,171,10,223Ea
74703849010478,NA,2002,36.62642,-85.828793,21,6,171,3,223Ea
155442091010478,74726951010478,2007,36.695538,-84.749686,21,5,231,34,221Hc
155443142010478,74727975010478,2007,36.743385,-83.972234,21,3,235,3,221He
155462189010478,74668872010478,2007,37.616988,-82.306095,21,1,195,45,M221Ca
155462525010478,74617875010478,2007,37.46246,-82.521317,21,1,195,82,M221Ca
155462612010478,74617965010478,2007,37.465495,-82.367556,21,1,195,69,M221Ca
155462648010478,74652953010478,2007,37.458249,-82.210283,21,1,195,51,M221Ca
155462702010478,74762391010478,2007,37.386147,-82.399651,21,1,195,54,M221Ca
155462924010478,74669596010478,2007,37.308277,-82.436427,21,1,195,31,M221Ca
74684869010478,NA,2003,36.728448,-87.431032,21,6,47,60,223Eh
74686010010478,NA,2003,36.656788,-85.098403,21,5,53,1,223Eb
29169569010478,NA,2004,36.97761,-85.98246,21,6,9,52,223Eh
29169690010478,NA,2004,38.152283,-83.753879,21,4,11,31,223Fa
29171448010478,NA,2004,37.770255,-82.380514,21,1,159,24,M221Ca
29171852010478,NA,2004,37.211918,-87.316745,21,6,177,48,223Dc
155480924010478,74686464010478,2007,37.4763,-82.741582,21,1,71,75,M221Ca
155485021010478,74595505010478,2007,36.849475,-83.26341,21,1,95,1,M221Cc
155485162010478,74690305010478,2007,36.854113,-83.112789,21,1,95,33,M221Cc
155485224010478,74690371010478,2007,36.776831,-83.474111,21,1,95,23,M221Cc
155485371010478,74784976010478,2007,36.775078,-83.151672,21,1,95,22,M221Cc
155477837010478,74588963010478,2007,37.31671,-88.081607,21,6,55,19,223Dd
155478102010478,74777578010478,2007,36.841036,-85.46554,21,5,57,13,223Ea
153849704010854,74695970010478,2008,37.957906,-82.747239,21,2,127,15,M221Ca
153849245010854,74728723010478,2008,37.107474,-85.178132,21,5,1,30,223Ea
153849252010854,74677079010478,2008,36.856504,-86.217319,21,6,3,16,223Eh
153849282010854,74714657010478,2008,36.888543,-83.548806,21,3,13,5,221Ha
153849283010854,74730659010478,2008,36.808056,-83.724924,21,3,13,22,221Ha
153849286010854,74768906010478,2008,36.73209,-83.605639,21,3,13,16,M221Cc
153849503010854,74742173010478,2008,36.511206,-89.255257,21,7,75,6,231Ha
153849303010854,74664136010478,2008,38.266435,-82.782983,21,2,19,18,221Eb
153849314010854,74716427010478,2008,37.583586,-83.393331,21,3,25,12,221Ha
153849578010854,74595586010478,2008,36.796999,-83.4229,21,1,95,28,M221Cc
153849579010854,74636901010478,2008,36.807829,-83.265521,21,1,95,41,M221Cc
155481827010478,74633575010478,2007,37.697945,-84.489479,21,4,79,20,223Fa
153849345010854,74772206010478,2008,37.231272,-86.686165,21,6,31,8,223Dc
153849347010854,74718087010478,2008,37.159496,-86.705145,21,6,31,30,223Dc
153849820010854,74755570010478,2008,37.790407,-82.598241,21,1,159,15,M221Ca
153849492010854,74780381010478,2008,37.516309,-82.688292,21,1,71,34,M221Ca
153849793010854,74606606010478,2008,37.615142,-84.142656,21,4,151,23,221Hb
153849969010854,74670682010478,2008,37.035766,-84.728695,21,5,199,14,223Bd
153849858010854,74703849010478,2008,36.62642,-85.828793,21,6,171,3,223Ea
153849913010854,74805136010478,2008,38.583184,-85.033857,21,4,187,17,223Fa
153849941010854,74806640010478,2008,37.472797,-82.391156,21,1,195,67,M221Ca
153849943010854,74806717010478,2008,37.527923,-82.016176,21,1,195,66,M221Ca
166400202010854,74773199010478,2009,39.002589,-84.355219,21,4,37,5,223Fd
166400203010854,74682746010478,2009,39.079321,-84.479049,21,4,37,3,223Fd
153849834010854,74612283010478,2008,38.162116,-86.318701,21,5,163,28,223De
153849920010854,74805357010478,2008,37.509679,-83.594081,21,3,189,4,221He
433077618489998,257414566010854,2016,37.750476,-83.858647,21,3,65,27,221Hb
433077657489998,257414819010854,2016,37.499209,-85.009759,21,5,45,1,223Bd
433077660489998,257414824010854,2016,37.047155,-84.934191,21,5,207,17,223Eb
433077667489998,257414831010854,2016,37.436421,-85.098154,21,5,155,24,223Bd
433077765489998,225798655010854,2016,36.97761,-85.98246,21,6,9,52,223Eh
433077793489998,257414715010854,2016,37.511421,-84.440272,21,4,79,5,221Ej
495155004126144,257414412010854,2017,36.968337,-82.938885,21,1,95,15,M221Cc
495154969126144,257414187010854,2017,36.901274,-88.903532,21,7,39,9,231He
495155062126144,257414886010854,2017,37.05249,-85.411201,21,5,1,3,223Ea
495155071126144,257414899010854,2017,36.885885,-85.787702,21,6,9,58,223Ea
495155073126144,257414903010854,2017,36.721576,-85.86245,21,6,171,29,223Ea
495155074126144,257414239010854,2017,37.799228,-87.575613,21,6,101,47,223Db
433077420489998,257414252010854,2016,36.672931,-87.877032,21,7,221,52,223Eg
433077434489998,257414287010854,2016,37.232292,-87.531733,21,6,107,84,223Dc
433077441489998,225797411010854,2016,36.728448,-87.431032,21,6,47,60,223Eh
433077593489998,257414466010854,2016,37.778514,-83.031215,21,2,153,18,221Ha
433077594489998,225797689010854,2016,37.770255,-82.380514,21,1,159,24,M221Ca
433077601489998,225797713010854,2016,37.251392,-83.167512,21,1,193,39,221Ha
495155015126144,257414491010854,2017,36.958493,-83.197737,21,1,95,30,221Ha
495155056126144,257414759010854,2017,38.05494,-84.857857,21,4,5,10,223Fb
433077472489998,257414533010854,2016,36.749654,-83.50234,21,3,13,13,M221Cc
433077479489998,225797851010854,2016,36.636636,-84.046289,21,3,235,8,M221Cd
495155103126144,257414381010854,2017,37.179357,-86.614596,21,6,227,21,223Dc
495155121126144,258769080010854,2017,37.458249,-82.210283,21,1,195,51,M221Ca
495155123126144,257414439010854,2017,37.51376,-82.377778,21,1,195,83,M221Ca
495155135126144,257414523010854,2017,37.208968,-83.468685,21,1,131,11,221Ha
433077716489998,225797737010854,2016,36.791179,-83.362298,21,1,95,43,M221Cc
433077717489998,257414485010854,2016,36.891706,-83.432638,21,1,131,43,221Ha
433077718489998,225797461010854,2016,37.211918,-87.316745,21,6,177,48,223Dc
433077740489998,225798639010854,2016,37.008493,-85.612893,21,5,169,16,223Ea
258769419010854,155465824010478,2012,36.931263,-84.961353,21,5,207,9,223Eb
258768865010854,155477837010478,2012,37.31671,-88.081607,21,6,55,19,223Dd
257414287010854,NA,2011,37.232292,-87.531733,21,6,107,84,223Dc
257414308010854,95315128010478,2011,37.230326,-87.201787,21,6,177,7,223Dc
657096860126144,258769531010854,2018,36.841036,-85.46554,21,5,57,13,223Ea
657096864126144,258769535010854,2018,36.836348,-85.616604,21,5,169,17,223Ea
657096869126144,258769541010854,2018,36.752427,-85.657646,21,6,171,10,223Ea
657097125126144,258769110010854,2018,37.935374,-82.959607,21,2,115,7,221Ha
657097164126144,258769129010854,2018,37.079265,-83.324639,21,1,131,14,221Ha
657097202126144,258769379010854,2018,36.695538,-84.749686,21,5,231,34,221Hc
657096886126144,258768951010854,2018,37.338424,-87.139658,21,6,177,30,223Dc
657096891126144,258769067010854,2018,38.007642,-82.769617,21,2,127,10,M221Ca
657096924126144,258769082010854,2018,37.465495,-82.367556,21,1,195,69,M221Ca
657096925126144,258769084010854,2018,37.386147,-82.399651,21,1,195,54,M221Ca
657096926126144,258769085010854,2018,37.308277,-82.436427,21,1,195,31,M221Ca
495155458126144,258769055010854,2017,36.854113,-83.112789,21,1,95,33,M221Cc
495155154126144,257414775010854,2017,36.738627,-84.91175,21,5,231,50,221Hc
495155155126144,257414777010854,2017,36.656788,-85.098403,21,5,53,1,223Eb
495155547126144,257414995010854,2017,37.968017,-85.991759,21,5,93,6,223Bd
495155549126144,257414999010854,2017,37.958876,-86.139376,21,5,163,4,223Bc
495155224126144,258769089010854,2017,37.4763,-82.741582,21,1,71,75,M221Ca
495155226126144,257414451010854,2017,37.574598,-82.760526,21,1,71,18,M221Ca
