SITE,FD,SU,GSL,R10MM,R20MM,RX5DAY,SDII,DROUGHTLEN
4_22_91_19,21.322580645161292,211.67741935483872,361.7741935483871,61.29032258064516,30.096774193548388,188.01,18.629067431597083,28.967741935483872
4_22_91_25,24,208.8709677419355,360.7741935483871,62.516129032258064,30.387096774193548,181.82935483870963,18.29040807307601,28.161290322580644
4_22_91_3,24.29032258064516,208.61290322580646,360.83870967741933,63.16129032258065,30.322580645161292,183.52483870967745,18.055643556773592,27.838709677419356
4_22_91_34,21.419354838709676,212.74193548387098,361.7741935483871,59.483870967741936,28.967741935483872,184.11193548387098,18.350585208747074,29.161290322580644
5_22_15_64,37,193.83870967741936,352.48387096774195,46.87096774193548,24.451612903225808,157.5525806451613,16.44875238676361,30.903225806451612
5_22_27_12,43.903225806451616,190,347.35483870967744,48.16129032258065,24.451612903225808,154.77451612903226,16.609935343722974,33.70967741935484
1_28_51_63,39.41935483870968,188.3548387096774,346.258064516129,50.83870967741935,24.451612903225808,146.52612903225807,15.180501092463528,29.903225806451612
2_28_15_53,51.25806451612903,182.1290322580645,341.7741935483871,54.29032258064516,26.903225806451612,151.98645161290324,16.08634840694643,27.741935483870968
3_28_121_10,38.96774193548387,196.4516129032258,354.61290322580646,52.354838709677416,25.580645161290324,153.1583870967742,16.137299820760493,29.967741935483872
3_28_121_23,38.25806451612903,196.80645161290323,355.4516129032258,51.935483870967744,25.677419354838708,152.96290322580646,15.674272375771189,29.225806451612904
3_28_127_47,36.74193548387097,197.25806451612902,356.83870967741933,55.096774193548384,26.225806451612904,159.22,16.59974681185203,28.258064516129032
3_28_127_55,37.516129032258064,198.38709677419354,356.8709677419355,53.32258064516129,26.322580645161292,155.75129032258064,16.26756764526434,28.806451612903224
4_28_109_47,18.193548387096776,208.7741935483871,362.2258064516129,55.74193548387097,27.419354838709676,185.61290322580643,16.457647307972373,30.774193548387096
4_28_153_17,38.29032258064516,200.29032258064515,358.0967741935484,58.25806451612903,27.741935483870968,157.81838709677422,17.202302423912005,27.93548387096774
4_28_35_29,30,209.19354838709677,360.258064516129,52.774193548387096,24.419354838709676,160.8409677419355,15.15889419462594,29.93548387096774
5_28_157_31,21.903225806451612,206,360.06451612903226,55.41935483870968,29.612903225806452,191.9174193548387,19.503297571816983,29.225806451612904
5_28_49_77,35.38709677419355,197.93548387096774,355.83870967741933,53,24.967741935483872,153.77870967741936,15.551294816299546,28.548387096774192
5_28_85_11,32.25806451612903,200.61290322580646,357.8709677419355,57.935483870967744,27.419354838709676,161.98612903225808,16.965099343675988,28.096774193548388
5_28_89_82,39.74193548387097,192.61290322580646,351.64516129032256,51.58064516129032,25.096774193548388,148.5374193548387,17.537161200041357,34.806451612903224
1_37_101_120,56.903225806451616,163.8709677419355,344.2903225806452,45.54838709677419,18.193548387096776,128.21645161290326,12.493170617803322,25.516129032258064
1_37_105_8,60.45161290322581,162.06451612903226,338.9032258064516,47.67741935483871,19.096774193548388,133.80774193548388,13.018658087224512,26.451612903225808
1_37_133_25,49.516129032258064,174.8709677419355,352.3225806451613,53.516129032258064,21.06451612903226,184.70645161290327,13.701266392624952,25.322580645161292
1_37_163_47,53.516129032258064,168.67741935483872,346.2258064516129,45.935483870967744,18.516129032258064,150.26806451612904,12.398520811510675,26.548387096774192
3_37_149_9,65.41935483870968,146.90322580645162,334.19354838709677,50.74193548387097,24.258064516129032,145.54677419354837,13.458123048837566,26.741935483870968
3_37_167_4,58.41935483870968,163.06451612903226,341.6774193548387,43.225806451612904,18.516129032258064,113.79838709677418,12.41181858598529,28.64516129032258
3_37_169_50,92.90322580645162,142.41935483870967,313.35483870967744,43.67741935483871,18.548387096774192,116.93838709677419,11.67955693718999,28.870967741935484
3_37_171_94,101.16129032258064,135.09677419354838,306.35483870967744,43.064516129032256,17.677419354838708,117.82838709677418,11.040830111413806,27.483870967741936
4_37_193_72,94.12903225806451,114.41935483870968,305.61290322580646,63.74193548387097,25.258064516129032,139.2293548387097,13.889015865228883,25.032258064516128
4_37_193_80,97.03225806451613,137.3548387096774,312.2258064516129,45.25806451612903,18.322580645161292,131.9774193548387,11.64473384463985,29.419354838709676
4_37_23_32,79.80645161290323,148.09677419354838,324.258064516129,51.87096774193548,21.129032258064516,125.54225806451613,12.572891646552259,26.258064516129032
4_37_27_30,80.3225806451613,145.41935483870967,319.35483870967744,45.774193548387096,19.903225806451612,131.8641935483871,11.741604135043886,29.322580645161292
2_45_85_90,42,187.83870967741936,356.7096774193548,45,17.741935483870968,137.72838709677418,12.639795242867136,29.29032258064516
3_45_81_36,54.064516129032256,176.93548387096774,350.80645161290323,43.29032258064516,17.70967741935484,113.60709677419354,11.889868686398563,29.70967741935484
1_47_131_62,74.35483870967742,150.61290322580646,301.48387096774195,52.25806451612903,21.838709677419356,130.01354838709676,13.668481314947503,25.548387096774192
1_47_167_13,61.064516129032256,162.61290322580646,317.258064516129,51.83870967741935,23.161290322580644,137.5209677419355,13.962608235114708,26.806451612903224
1_47_79_69,74.96774193548387,150.29032258064515,303.48387096774195,56.25806451612903,24.387096774193548,142.63258064516128,13.812898619895913,26.387096774193548
2_47_161_59,74.09677419354838,154.41935483870967,305.2258064516129,51.516129032258064,23.322580645161292,138.21290322580643,13.871124412064784,26.193548387096776
2_47_71_79,70.51612903225806,162.06451612903226,325.2258064516129,55.354838709677416,25.096774193548388,145.7216129032258,14.253549640224996,27.29032258064516
3_47_103_25,70.06451612903226,158.38709677419354,325.16129032258067,55.61290322580645,24.806451612903224,139.52741935483874,13.656753655096729,24.322580645161292
3_47_103_72,69.90322580645162,157.29032258064515,325.6774193548387,57.096774193548384,24.129032258064516,139.81806451612903,13.17799352361178,25.29032258064516
3_47_189_62,84.2258064516129,151.93548387096774,309.06451612903226,54.193548387096776,22.193548387096776,135.48096774193547,13.110807631495476,22.677419354838708
3_47_37_63,81.06451612903226,147.48387096774192,305.9032258064516,52.67741935483871,22.516129032258064,131.50290322580648,13.126659584292135,24.322580645161292
3_47_41_1,80.7741935483871,153.38709677419354,317.258064516129,51.58064516129032,21.806451612903224,133.8032258064516,12.373159447055114,23.806451612903224
3_47_41_34,83.09677419354838,148.67741935483872,312.93548387096774,53.61290322580645,22.838709677419356,136.34967741935483,12.661707750913646,23.548387096774192
3_47_41_35,83.29032258064517,150.4516129032258,313.93548387096774,54,22.322580645161292,136.99806451612903,12.427720308132518,24.161290322580644
3_47_41_38,84.6774193548387,150.06451612903226,312.9032258064516,54.16129032258065,22.451612903225808,135.88451612903228,12.842203927462867,22.516129032258064
3_47_55_75,72.6774193548387,156.09677419354838,323.06451612903226,57.903225806451616,26.161290322580644,146.1238709677419,14.150260141275828,24.096774193548388
3_47_55_80,68.41935483870968,158.5483870967742,328.7096774193548,57.38709677419355,25.322580645161292,145.85709677419356,14.16301982369187,24.903225806451612
3_47_55_84,75.51612903225806,153.58064516129033,320.96774193548384,60.774193548387096,27.29032258064516,150.05935483870968,14.735290581225104,24
3_47_87_37,82.06451612903226,149.3548387096774,313.16129032258067,55.96774193548387,24.483870967741936,132.73806451612904,13.784155561434996,24.741935483870968
4_47_175_35,86.25806451612904,125.61290322580645,307.2258064516129,59.70967741935484,25.387096774193548,145.67870967741933,13.05022367265718,22.483870967741936
4_47_35_88,87.61290322580645,126.6774193548387,303.8709677419355,57.45161290322581,24.096774193548388,141.89806451612904,12.422556972583571,22.612903225806452
5_47_1_10,85.58064516129032,137.70967741935485,306.1290322580645,59.16129032258065,22.93548387096774,136.67387096774195,13.275498950633168,21.612903225806452
5_47_25_17,95.41935483870968,132.74193548387098,299.7096774193548,52.61290322580645,19.387096774193548,124.45935483870967,11.321500472900343,23.225806451612904
5_47_57_1,77.35483870967742,148.48387096774192,316.51612903225805,47.45161290322581,16.580645161290324,117.45838709677422,10.846959355004405,24.35483870967742
5_47_89_6,75.6774193548387,150.29032258064515,318.3225806451613,48.354838709677416,15.774193548387096,112.09903225806455,10.680989816602985,22.838709677419356
5_47_93_63,74.29032258064517,151.74193548387098,318.741935483871,51.16129032258065,18.451612903225808,122.55709677419357,11.166267642769428,21.516129032258064
1_48_199_20,13.258064516129032,218.38709677419354,363.2258064516129,49.645161290322584,25.193548387096776,209.691935483871,16.723685178274014,29.129032258064516
1_48_199_27,16.387096774193548,218.51612903225808,362.96774193548384,49.935483870967744,23.548387096774192,201.17709677419356,16.02844114089839,29.741935483870968
1_48_199_39,11.580645161290322,218.5483870967742,363.61290322580646,48.83870967741935,24.096774193548388,213.2458064516129,16.050155488417698,28.93548387096774
1_48_201_140,8.709677419354838,221.06451612903226,363.4193548387097,42.645161290322584,21.806451612903224,206.43193548387097,16.260980868978606,32.645161290322584
1_48_201_178,7.903225806451613,231.2258064516129,363.4193548387097,43.29032258064516,21.387096774193548,197.3732258064516,16.901085616531773,34.87096774193548
1_48_201_30,5.096774193548387,228.58064516129033,363.35483870967744,45.25806451612903,22.870967741935484,219.83612903225807,16.47971596642493,33.41935483870968
1_48_201_31,10.806451612903226,225.61290322580646,363.2258064516129,40.935483870967744,20.419354838709676,179.1116129032258,15.76238859411878,35.193548387096776
1_48_201_64,6.709677419354839,222.96774193548387,363.4193548387097,46.903225806451616,23.161290322580644,215.2383870967742,16.369236469186163,32.32258064516129
1_48_201_90,8.193548387096774,221.2258064516129,363.4193548387097,43.87096774193548,22.387096774193548,209.16967741935485,16.26464994021632,33.03225806451613
1_48_225_119,25.225806451612904,205.67741935483872,357.93548387096774,41.774193548387096,21.258064516129032,138.97451612903225,15.681734460305092,37.354838709677416
1_48_241_107,11.806451612903226,216.4516129032258,363.38709677419354,50.483870967741936,24.967741935483872,209.76709677419356,16.780226826245027,29.225806451612904
1_48_241_109,19.258064516129032,214.67741935483872,362.3225806451613,49.16129032258065,24.93548387096774,190.94451612903225,16.62753364770495,29.93548387096774
1_48_241_18,17.612903225806452,215.03225806451613,362.51612903225805,50.87096774193548,26.258064516129032,196.41612903225803,17.46732564219378,29.580645161290324
1_48_241_35,13.838709677419354,217.41935483870967,363.2258064516129,49.67741935483871,25.64516129032258,208.63064516129032,16.936216951688667,30.677419354838708
1_48_241_49,15.225806451612904,217.06451612903226,363.2258064516129,51.193548387096776,25.64516129032258,205.678064516129,17.19293307836427,29.516129032258064
1_48_245_110,6,213.32258064516128,363.48387096774195,53.483870967741936,27.677419354838708,236.90935483870965,18.015532353413803,29.322580645161292
1_48_245_53,10.548387096774194,218.1290322580645,363.61290322580646,49.935483870967744,24.387096774193548,215.73225806451612,16.13706194255007,28.516129032258064
1_48_291_103,9,216.7741935483871,363.64516129032256,50,23.322580645161292,223.091935483871,16.383567168269565,29.580645161290324
1_48_291_105,8.774193548387096,218.32258064516128,363.6774193548387,48.45161290322581,23.258064516129032,225.6425806451613,16.63497854280079,31.032258064516128
1_48_291_108,11.32258064516129,218.74193548387098,363.4193548387097,44.96774193548387,22.548387096774192,221.66387096774193,16.991949487022115,30.774193548387096
1_48_291_114,11.64516129032258,219.74193548387098,363.38709677419354,48.70967741935484,24.387096774193548,228.10419354838712,16.903728844231107,31.225806451612904
1_48_291_122,10.774193548387096,221.19354838709677,363.4193548387097,46.806451612903224,22.870967741935484,224.36419354838708,16.962189775752705,30.193548387096776
1_48_291_123,9.387096774193548,218.4516129032258,363.38709677419354,48.45161290322581,23.483870967741936,228.69161290322583,16.72710278077169,30.870967741935484
1_48_291_128,6.67741935483871,217.09677419354838,363.7096774193548,47.645161290322584,23.93548387096774,220.02193548387098,16.672580807114905,33.096774193548384
1_48_291_16,14.870967741935484,218.96774193548387,363.19354838709677,41.74193548387097,21.258064516129032,205.41838709677418,15.95945182587608,32.87096774193548
1_48_291_76,15.483870967741936,219.25806451612902,363,48.225806451612904,22.93548387096774,203.50161290322583,16.046635377742373,30.451612903225808
1_48_291_78,13.03225806451613,219.32258064516128,363.19354838709677,42.483870967741936,22.096774193548388,213.72870967741937,16.433592666177244,32.96774193548387
1_48_291_87,13.96774193548387,220.58064516129033,363.258064516129,46.12903225806452,22.322580645161292,207.32387096774195,16.278364063029397,30.193548387096776
1_48_339_10,10.451612903225806,222.7741935483871,363.2258064516129,42.354838709677416,21.032258064516128,201.9025806451613,15.882019131730216,33.41935483870968
1_48_339_100,9.580645161290322,222.74193548387098,363.2258064516129,41.03225806451613,21.35483870967742,203.76709677419353,16.062768326584482,32.774193548387096
1_48_339_103,12.548387096774194,222.83870967741936,362.9032258064516,42.225806451612904,20.451612903225808,186.01838709677418,16.087779841597538,33.29032258064516
1_48_339_120,9.774193548387096,225.67741935483872,363.2258064516129,42.74193548387097,20.225806451612904,193.80193548387095,15.416718520795285,34.12903225806452
1_48_339_34,11.548387096774194,224.83870967741936,363.2258064516129,42.29032258064516,20.387096774193548,179.62612903225806,15.77734851213999,34.54838709677419
